FACILITYID,flood_risk,wildfire_risk,lst_avg,percent_tree_cover,flood_risk_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,percent_tree_cover_pcntl,climate_score,mean_ozone,matched_fips,dist_to_tract_m,avg_pm25,pesticide_mean_kg,trafficProx,mean_ozone_pcntl,dist_to_tract_m_pcntl,avg_pm25_pcntl,pesticide_mean_kg_pcntl,trafficProx_pcntl,exposure_score,npl_prox,rmp_prox,haz_prox,npl_prox_pcntl,rmp_prox_pcntl,haz_prox_pcntl,effects_score,final_risk_score,final_risk_score_pcntl,OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Are,Shape__Len,urban
10000814,0,452.7592592592592,30.27000000000004,41.74710957541583,21.08076009501188,92.6321138211382,23.72013651877133,21.246169560776302,31.49643623719356,52.695,06087120400,2840,5.916666746139526,63.51584243774414,0,5.640243902439025,64.07520325203252,12.804878048780488,68.46938775510203,53.40447154471545,27.905350261641495,0.06689540958971105,0.05339415073060367,0.370391949863036,69.96951219512195,15.599593495934961,61.53455284552846,40.64873725466873,33.35017458450126,15.650406504065039,2654,BEN LOMOND CONSERVATION CAMP #45,13575 EMPIRE GRADE ROAD,SANTA CRUZ,CA,95060,-999,(831) 423-1652,STATE,OPEN,-999,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017-10-25,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/conservation-camps/ben-lomond/,MINIMUM,-999,2.526811841e-6,0.008088745156009,FALSE
10002347,0,24.87912087912088,50.870000000000005,0,21.08076009501188,37.5,96.24573378839591,100,52.52000459282758,54.911,06025010101,2803,13.52857140132359,85.35237884521484,0,10.569105691056912,63.31300813008131,99.6951219512195,77.70408163265307,53.40447154471545,48.80286411620252,0.03351367819723133,0.24082747524670836,0.14149269013943977,49.796747967479675,56.45325203252033,44.359756097560975,49.96045274788804,50.42777381897272,70.47764227642277,2690,CALIPATRIA STATE PRISON (CAL),7018 BLAIR ROAD,CALIPATRIA,CA,92233,-999,(760) 348-7000,STATE,OPEN,-999,IMPERIAL,06025,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Facilities_Locator/,2017-10-18,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/cal/,MAXIMUM,2308,4.4060501295e-5,0.031582597559486,FALSE
10002348,2.2029034370112925,1.9764705882352944,60.04908256880735,0,34.026128266033254,12.90650406504065,99.82935153583618,100,45.75829689757377,63.404,06025011100,10902,13.353333282470704,79.60826873779297,0,80.9451219512195,94.20731707317073,99.64430894308943,75.40816326530613,53.40447154471545,78.91231066413496,0.04013121216115221,0.07318136776267099,0.05133879677432816,54.77642276422764,23.01829268292683,21.1890243902439,29.894588417241014,51.52173199298325,73.83130081300813,2691,CENTINELA STATE PRISON (CEN),2302 BROWN ROAD,IMPERIAL,CA,92251,-999,(760) 337-7900,STATE,OPEN,-999,IMPERIAL,06025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/,2017-10-18,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/cen/,MAXIMUM,2308,4.0836180688e-5,0.025932435401282,FALSE
10006310,0,96.91935483870968,53.83000000000004,0,21.08076009501188,60.82317073170732,98.52104664391354,100,59.617132711360064,78.0295,06071009129,2823,9.841666460037231,1.2801828384399414,72.05308407291493,99.1869918699187,63.66869918699187,94.3089430894309,8.46938775510204,73.06910569105692,51.67778330369036,0.12855238279599335,0.1349965852806863,13.000435837899923,82.41869918699187,38.922764227642276,97.30691056910568,67.83560539268933,59.71017380257992,92.22560975609755,2742,ADELANTO ICE PROCESSING CENTER,10400 RANCHO ROAD,ADELANTO,CA,92301,-999,(760) 561-6100,FEDERAL,OPEN,7,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detain/detention-management,2024-01-12,IMAGERY/OTHER,2024-02-01,https://www.geogroup.com/FacilityDetail/FacilityID/24,NOT AVAILABLE,1940,7.452930049e-6,0.016968058593536,FALSE
10005261,0,330.03846153846155,51.05000000000001,0,21.08076009501188,87.8048780487805,96.41638225255973,100,64.9963450286821,59.068,06035040600,2339,11.15833330154419,1.989157557487488,0,47.20528455284553,57.62195121951219,98.17073170731707,10.306122448979592,53.40447154471545,42.99784657050583,0.00824699012936693,0.03904876411173211,0.4435644502856842,5.132113821138211,9.298780487804878,64.27845528455285,14.529898112245608,40.84136323714451,37.39837398373984,2990,HERLONG FCI CAMP,741-925 ACCESS RD A-25,HERLONG,CA,96113,-999,(530) 827-8000,FEDERAL,OPEN,82,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/her/,2016-02-16,IMAGERY/OTHER,2024-01-12,https://www.bop.gov/locations/institutions/her/,MINIMUM,-999,1.934995453e-6,0.006561040150684,FALSE
10006509,0,1.9322033898305084,52.8405555555556,0.01300060839448435,21.08076009501188,12.703252032520327,97.83845278725825,96.22063329928498,39.84691853397702,67.781,06025011903,1987,13.216666460037231,69.55924987792969,0,94.0548780487805,52.489837398373986,99.59349593495935,71.12244897959184,53.40447154471545,71.49149364885866,0.03850360458071747,0.1488043701147017,1.9159586338373755,53.55691056910569,41.71747967479675,82.21544715447155,56.84544461597954,56.06128559960507,85.36585365853658,3835,IMPERIAL REGIONAL DETENTION FACILITY,1572 GATEWAY ROAD,CALEXICO,CA,92231,-999,(760) 618-7200,FEDERAL,OPEN,625,IMPERIAL,06025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detain/detention-management,2024-01-12,IMAGERY/OTHER,2024-02-01,https://www.mtctrains.com/facility/imperial-regional-detention-facility/,MAXIMUM,782,6.121708338e-6,0.00944943294548,FALSE
10002345,0,316.0659340659341,36.406578947368466,3.6873958443314137,21.08076009501188,86.99186991869918,70.64846416382252,76.20020429009193,56.05391469061398,51.724,06079011400,77,5.004166603088379,101.77571105957033,168.99740840206894,4.573170731707317,4.115853658536586,6.453252032520325,83.6734693877551,81.5040650406504,15.263165126125749,0.0265512563944729,0.04455880769691311,1.9995483420337627,43.140243902439025,11.585365853658537,82.52032520325203,34.5502419714735,35.289107262737744,19.867886178861788,5010,CALIFORNIA MEN'S COLONY (CMC),COLONY DRIVE,SAN LUIS OBISPO,CA,93409,-999,(805) 547-7900,STATE,OPEN,4102,SAN LUIS OBISPO,06079,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/,2017-10-18,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/cmc/,MEDIUM,3838,2.9127389098e-5,0.032668795534208,FALSE
10000852,0.01576433944856247,7.727272727272728,54.75270270270274,0.00214000271601057,21.49643705463183,22.815040650406505,98.80546075085324,97.34422880490297,46.6036274350716,71.134,06029006500,6639,6.074999928474426,0.01607623137533664,0,97.96747967479675,87.65243902439023,14.126016260162602,5.459183673469388,53.40447154471545,32.338077251334305,0.0379846893570506,0.1467223017391875,0.10665846603346422,53.40447154471545,41.107723577235774,37.703252032520325,43.580608202091135,40.840770962832345,37.34756097560975,5013,CALIFORNIA CITY CORRECTIONAL CENTER (CAC),22844 VIRGINIA BLVD,CALIFORNIA CITY,CA,93505,-999,(760) 246-7600,STATE,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/,2017-10-18,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/cac/,MEDIUM,-999,1.2819878975e-5,0.013967048746176,FALSE
10000801,23.85658219769177,276.3448275862069,45.45789473684212,0.3878445499860312,80.9976247030879,84.60365853658537,91.6382252559727,90.70480081716038,86.87445490907335,70.402,06039000201,623,9.52222235997518,136.14291381835938,0,97.10365853658537,23.01829268292683,92.17479674796748,92.65306122448979,53.40447154471545,63.33906627585384,0.02601984203805148,0.3600460873934669,0.1630207334460489,42.073170731707314,63.00813008130082,47.459349593495936,50.10809267307835,66.77387128600185,97.8150406504065,5031,CENTRAL CALIFORNIA WOMEN'S FACILITY (CCFW),23370 ROAD 22,CHOWCHILLA,CA,93610,-999,(559) 665-5531,STATE,OPEN,-999,MADERA,06039,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/,2017-10-18,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/ccwf/,MAXIMUM,2004,4.5373069497e-5,0.024740936242377,FALSE
10002346,0,10.15,60.84298701298703,0,21.08076009501188,26.371951219512198,99.88623435722411,100,48.5437746042343,58.4865,06065981000,0,10.088888804117838,0.01104520540684461,0,40.7520325203252,2.388211382113821,96.1890243902439,5.153061224489796,53.40447154471545,19.15129281279008,0.01069055448373013,0.04762233475041985,0.20343306690764487,9.654471544715447,12.652439024390244,53.963414634146346,18.74997648942409,28.81501463548282,8.58739837398374,5038,CHUCKAWALLA VALLEY STATE PRISON (CVSP),19025 WILEY'S WELL ROAD,BLYTHE,CA,92225,-999,(760) 922-5300,STATE,OPEN,-999,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Facilities_Locator/,2024-01-22,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/cvsp/,MEDIUM,1738,3.3251816376e-5,0.024164568980184,FALSE
10000869,1.194584967686676,415.4827586206897,40.90823529411766,0.9165758797868934,28.919239904988125,91.76829268292683,83.90216154721274,87.07865168539325,66.35766457496095,59.4745,06073010016,1928,11.22777764002482,135.08335876464844,0,51.32113821138211,51.42276422764228,98.32317073170732,92.24489795918367,53.40447154471545,66.27130306314855,0.01092850511091251,1.3900398961039282,5.196145364210567,10.111788617886178,82.92682926829268,91.61585365853658,42.510664315584336,58.37987731789794,89.88821138211382,5088,R J DONOVAN CORRECTIONAL FACILITY (RJD),480 ALTA ROAD,SAN DIEGO,CA,92179,-999,(619) 661-6500,STATE,OPEN,-999,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/reports-and-statistics-rjd/,2017-10-18,IMAGERY/OTHER,2024-02-26,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2992,3.9542574768e-5,0.032591226115028,FALSE
10002309,0,154.625,25.5243157894737,38.633280272642374,21.08076009501188,72.45934959349594,3.4698521046643913,24.514811031664966,18.985850328677614,42.536,06015000201,775,6.17083340883255,68.2530746459961,49.201877142321486,0.6097560975609756,27.489837398373986,15.396341463414634,70.61224489795919,68.54674796747967,16.5700014469056,0.01367542965682885,0.00948826170532048,0.4143920467687447,16.260162601626014,0.45731707317073167,62.90650406504065,7.762696677650906,14.43951615107804,1.1178861788617886,5091,PELICAN BAY STATE PRISON (PBSP),5905 LAKE EARL DRIVE,CRESCENT CITY,CA,95531,-999,(707) 465-1000,STATE,OPEN,-999,DEL NORTE,06015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/reports-and-statistics-pbsp/,2017-10-18,IMAGERY/OTHER,2024-02-26,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2380,4.520842549e-5,0.030592942770013,FALSE
10000822,NA,24.142857142857142,32.844117647058845,0.01029495379046067,NA,37.042682926829265,47.610921501706486,96.32277834525026,55.3833652029534,55.544,06053010900,917,4.3416668176651,61.74838638305664,191.1213454692932,13.821138211382115,31.808943089430898,3.8109756097560976,67.8061224489796,82.52032520325203,24.796581465261422,0.03262847711721938,0.9979934111966604,0.1724666232726388,49.33943089430895,77.9979674796748,48.6280487804878,57.19895419786016,45.792966955358324,55.33536585365854,5092,GABILAN CONSERVATION CAMP #38,31801 MCCOY RD,SOLEDAD,CA,93960,-999,(831) 678-1873,STATE,OPEN,-999,MONTEREY,06053,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017-09-19,IMAGERY/OTHER,2017-09-19,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,6.428602319e-6,0.010260438077687,FALSE
10000810,0,76.82926829268293,49.65056074766358,0.6094434538970958,21.08076009501188,55.79268292682927,95.62002275312855,89.0194075587334,56.25022494894911,66.204,06019007901,366,7.600000095367432,83.77217102050781,0,91.26016260162602,14.126016260162602,48.42479674796748,77.09183673469387,53.40447154471545,48.08293311840608,0.0983061889036988,0.8652539833135207,0.1827267453593754,77.84552845528455,75.71138211382113,50.30487804878049,66.6809300557605,57.004696041038564,87.7540650406504,5093,PLEASANT VALLEY STATE PRISON(PVSP),24863 WEST JAYNE AVENUE,COALINGA,CA,93210,-999,(559) 935-4900,STATE,OPEN,-999,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/reports-and-statistics-pvsp/,2017-10-18,IMAGERY/OTHER,2024-02-26,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2308,4.2541160383e-5,0.024730834483694,FALSE
10000802,29.83460960795409,280.22352941176473,44.14344827586209,0.6918422531564379,85.92636579572446,84.95934959349594,89.81797497155858,88.66189989785495,87.3191458667318,70.402,06039000201,940,9.516666730244957,122.46867370605467,0,97.10365853658537,32.52032520325203,92.1239837398374,89.89795918367346,53.40447154471545,67.45561831607405,0.02672803976162554,0.2601861728998201,0.16632739856662557,43.44512195121951,58.13008130081301,48.170731707317074,49.549780096451826,68.10818142641922,98.119918699187,5094,VALLEY STATE PRISON (VSP),21633 AVENUE 24,CHOWCHILLA,CA,93610,-999,(559) 665-6100,STATE,OPEN,-999,MADERA,06039,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/research/reports-and-statistics-vsp/,2017-10-18,IMAGERY/OTHER,2024-02-26,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,1980,4.5276113269e-5,0.024751956468418,FALSE
10005251,0,246.11320754716985,47.27000000000004,1.757750207035576,21.08076009501188,82.01219512195121,93.79977246871445,83.60572012257406,60.68070526524191,56.298,06049000100,10031,6.608333349227905,17.594341278076172,0,19.61382113821138,93.39430894308943,21.544715447154474,24.285714285714285,53.40447154471545,34.82012917051495,0.01263330643030138,0.0925163909480479,0.088671425836881,13.770325203252032,29.369918699186993,33.485772357723576,23.836130466926043,39.778988300894305,33.6890243902439,5095,DEVILS GARDEN CONSERVATION CAMP #40,2300 COUNTY ROAD 74,ALTURAS,CA,96101,-999,(530) 233-3553,STATE,OPEN,114,MODOC,06049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2016-08-01,IMAGERY/OTHER,2024-02-27,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,2.097767265e-6,0.005624459269535,FALSE
10000858,0,35561.82456140351,47.73000000000002,8.428142783328958,21.08076009501188,99.94918699186992,94.36860068259386,65.1685393258427,59.99744530349238,71.533,06065044402,8449,4.0749998688697815,34.50223159790039,0,98.119918699187,91.71747967479675,3.1504065040650406,45.714285714285715,53.40447154471545,36.98631716404841,0.01956381888822813,0.05926573668954145,0.17986594983750237,30.284552845528456,18.191056910569106,49.4410569105691,30.08769708833448,42.35715318529176,42.53048780487805,5098,BAUTISTA CONSERVATION CAMP #36,33015 BAUTISTA CANYON ROAD,HEMET,CA,92544,-999,(951) 927-3600,STATE,OPEN,-999,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017-09-19,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/conservation-camps/bautista/,MINIMUM,-999,4.721222012e-6,0.008443685299049,FALSE
10005248,17.66174127767315,7390.944444444444,37.75000000000003,27.790115144861133,73.45605700712589,99.4410569105691,75.59726962457339,36.77221654749744,67.12817121761938,56.742999999999995,06093000600,7573,9.20666675567627,29.527956008911133,0,22.76422764227642,90.34552845528455,89.88821138211382,40.20408163265306,53.40447154471545,52.449580364324,0.02407528892169234,0.05724428197600034,0.12458560237523209,39.22764227642276,17.276422764227643,41.5650406504065,30.426926092716133,50.001559224886506,69.25813008130082,5108,DEADWOOD CONSERVATION CAMP #23,17148 MCADAMS CREEK ROAD,FORT JONES,CA,96032,-999,(530) 468-2633,STATE,OPEN,-999,SISKIYOU,06093,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2015-07-01,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/conservation-camps/deadwood/,MINIMUM,-999,3.78787945e-6,0.007986519464282,FALSE
10000904,0,4885.267857142857,37.520909090909115,29.56312671612808,21.08076009501188,99.1869918699187,75.0853242320819,34.93360572012257,48.39325840961554,86.4,06037930301,7916,7.519999885559082,0.04150158911943436,0,99.84756097560977,90.8028455284553,45.172764227642276,6.071428571428571,53.40447154471545,42.13436174478694,0.04759176532654068,0.08512329841877228,0.08350635215102614,60.416666666666664,27.184959349593495,32.01219512195122,37.462805822267384,42.663475325556625,43.69918699186992,5111,JULIUS KLEIN CONSERVATION CAMP #19,EAST FORK ROAD,AZUSA,CA,91702,-999,(626) 910-1213,STATE,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/conservation-camps/,2017-09-19,IMAGERY/OTHER,2024-01-22,https://www.cdcr.ca.gov/facility-locator/conservation-camps/julius-klein/,MINIMUM,-999,3.494937346e-6,0.008256365987274,FALSE
